,date,symbol,price,volume,Earnings Per Share,Total Assets,Total Liabilities,Estimated Shares Outstanding
378795,2016-02-03,ABC,88.339996,3997400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378796,2016-02-04,ABC,80.510002,8039400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378797,2016-02-05,ABC,84.0,4853500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378798,2016-02-08,ABC,83.889999,4596600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378799,2016-02-09,ABC,82.690002,2809000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378800,2016-02-10,ABC,85.440002,2708300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378801,2016-02-11,ABC,84.25,2758400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378802,2016-02-12,ABC,84.599998,1880400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378803,2016-02-16,ABC,86.110001,2234400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378804,2016-02-17,ABC,86.059998,3574700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378805,2016-02-18,ABC,87.029999,2225800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378806,2016-02-19,ABC,86.739998,1653600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378807,2016-02-22,ABC,86.860001,2193800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378808,2016-02-23,ABC,87.690002,1675800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378809,2016-02-24,ABC,86.519997,2737300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378810,2016-02-25,ABC,87.550003,1264500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378811,2016-02-26,ABC,87.849998,1160700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378812,2016-02-29,ABC,87.370003,2595900.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378813,2016-03-01,ABC,86.800003,1942000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378814,2016-03-02,ABC,87.43,1628200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378815,2016-03-03,ABC,87.629997,1908000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378816,2016-03-04,ABC,88.16999799999999,1666700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378817,2016-03-07,ABC,87.360001,1757300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378818,2016-03-08,ABC,88.33000200000001,1834800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378819,2016-03-09,ABC,87.790001,1817700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378820,2016-03-10,ABC,88.010002,3419100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378821,2016-03-11,ABC,87.019997,3536400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378822,2016-03-14,ABC,89.059998,1453500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378823,2016-03-15,ABC,87.5,2220400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378824,2016-03-16,ABC,86.290001,1399200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378825,2016-03-17,ABC,87.07,3023200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378826,2016-03-18,ABC,86.120003,3676000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378827,2016-03-21,ABC,87.58000200000001,1626400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378828,2016-03-22,ABC,87.269997,1687800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378829,2016-03-23,ABC,87.5,1327800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378830,2016-03-24,ABC,86.860001,2449700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378831,2016-03-28,ABC,87.040001,1463800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378832,2016-03-29,ABC,86.550003,1413400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378833,2016-03-30,ABC,86.5,1659900.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378834,2016-03-31,ABC,87.129997,1716200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378835,2016-04-01,ABC,86.610001,2033000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378836,2016-04-04,ABC,86.739998,2271600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378837,2016-04-05,ABC,86.370003,2548800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378838,2016-04-06,ABC,85.760002,2816600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378839,2016-04-07,ABC,87.300003,2218700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378840,2016-04-08,ABC,86.75,2483600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378841,2016-04-11,ABC,85.160004,1869800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378842,2016-04-12,ABC,84.610001,1735100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378843,2016-04-13,ABC,85.33000200000001,1929400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378844,2016-04-14,ABC,84.699997,2126500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378845,2016-04-15,ABC,86.599998,2362400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378846,2016-04-18,ABC,88.040001,1746800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378847,2016-04-19,ABC,89.410004,2041500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378848,2016-04-20,ABC,89.91999799999999,3145300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378849,2016-04-21,ABC,91.629997,2346000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378850,2016-04-22,ABC,92.029999,1940900.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378851,2016-04-25,ABC,91.75,2236900.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378852,2016-04-26,ABC,91.730003,1126700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378853,2016-04-27,ABC,91.32,1707700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378854,2016-04-28,ABC,89.610001,5342200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378855,2016-04-29,ABC,86.129997,3904800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378856,2016-05-02,ABC,85.190002,1621400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378857,2016-05-03,ABC,84.93,1949000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378858,2016-05-04,ABC,84.980003,2256100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378859,2016-05-05,ABC,77.949997,11877900.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378860,2016-05-06,ABC,77.959999,6809300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378861,2016-05-09,ABC,76.43,3961400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378862,2016-05-10,ABC,77.779999,3683600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378863,2016-05-11,ABC,76.480003,3441100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378864,2016-05-12,ABC,75.91999799999999,3469300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378865,2016-05-13,ABC,74.709999,2377500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378866,2016-05-16,ABC,73.760002,2991700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378867,2016-05-17,ABC,74.400002,2971400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378868,2016-05-18,ABC,74.199997,3243600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378869,2016-05-19,ABC,74.459999,3018700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378870,2016-05-20,ABC,75.139999,2544900.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378871,2016-05-23,ABC,75.0,1730500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378872,2016-05-24,ABC,74.370003,1949100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378873,2016-05-25,ABC,74.589996,1666400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378874,2016-05-26,ABC,74.040001,1460600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378875,2016-05-27,ABC,73.779999,1945900.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378876,2016-05-31,ABC,74.199997,4431200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378877,2016-06-01,ABC,74.760002,2851500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378878,2016-06-02,ABC,75.809998,3043700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378879,2016-06-03,ABC,76.699997,1912200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378880,2016-06-06,ABC,76.300003,1492300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378881,2016-06-07,ABC,76.389999,1679100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378882,2016-06-08,ABC,76.309998,2048100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378883,2016-06-09,ABC,76.220001,3146200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378884,2016-06-10,ABC,75.870003,2818100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378885,2016-06-13,ABC,76.440002,2851100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378886,2016-06-14,ABC,76.08000200000001,2961500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378887,2016-06-15,ABC,75.949997,2394900.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378888,2016-06-16,ABC,75.66999799999999,2111400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378889,2016-06-17,ABC,76.010002,3057000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378890,2016-06-20,ABC,76.25,2448100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378891,2016-06-21,ABC,76.489998,1277300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378892,2016-06-22,ABC,76.57,1935200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378893,2016-06-23,ABC,77.660004,2647000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378894,2016-06-24,ABC,75.08000200000001,4480600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378895,2016-06-27,ABC,75.139999,2212200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378896,2016-06-28,ABC,74.32,2811300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378897,2016-06-29,ABC,76.08000200000001,1926800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378898,2016-06-30,ABC,77.610001,3196300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378899,2016-07-01,ABC,79.290001,2763300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378900,2016-07-05,ABC,79.860001,2377200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378901,2016-07-06,ABC,79.940002,2457700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378902,2016-07-07,ABC,81.089996,2508900.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378903,2016-07-08,ABC,81.709999,1597500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378904,2016-07-11,ABC,81.970001,1429300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378905,2016-07-12,ABC,82.25,2838400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378906,2016-07-13,ABC,84.529999,2492100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378907,2016-07-14,ABC,85.349998,2035700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378908,2016-07-15,ABC,86.260002,2384000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378909,2016-07-18,ABC,85.730003,1113600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378910,2016-07-19,ABC,85.760002,1978400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378911,2016-07-20,ABC,86.389999,1248800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378912,2016-07-21,ABC,86.379997,1666600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378913,2016-07-22,ABC,86.010002,1331500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378914,2016-07-25,ABC,85.900002,1858200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378915,2016-07-26,ABC,85.279999,1646100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378916,2016-07-27,ABC,85.709999,1839800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378917,2016-07-28,ABC,85.050003,2434600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378918,2016-07-29,ABC,84.339996,1935900.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378919,2016-08-01,ABC,85.279999,2930400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378920,2016-08-02,ABC,88.639999,5179200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378921,2016-08-03,ABC,89.339996,2565200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378922,2016-08-04,ABC,89.709999,1897400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378923,2016-08-05,ABC,89.370003,1527200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378924,2016-08-08,ABC,89.709999,1596300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378925,2016-08-09,ABC,88.779999,1491700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378926,2016-08-10,ABC,88.790001,1621800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378927,2016-08-11,ABC,87.970001,1669300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378928,2016-08-12,ABC,89.139999,1319300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378929,2016-08-15,ABC,88.949997,1797000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378930,2016-08-16,ABC,88.989998,1555400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378931,2016-08-17,ABC,89.290001,1496100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378932,2016-08-18,ABC,88.540001,1444700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378933,2016-08-19,ABC,88.529999,2089400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378934,2016-08-22,ABC,88.800003,1011800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378935,2016-08-23,ABC,89.139999,638100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378936,2016-08-24,ABC,88.900002,1338100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378937,2016-08-25,ABC,88.150002,3351500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378938,2016-08-26,ABC,85.66999799999999,1872100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378939,2016-08-29,ABC,85.82,1352400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378940,2016-08-30,ABC,86.309998,1736800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378941,2016-08-31,ABC,86.129997,2682000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378942,2016-09-01,ABC,87.010002,1331100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378943,2016-09-02,ABC,87.550003,1217400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378944,2016-09-06,ABC,87.300003,1652300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378945,2016-09-07,ABC,87.599998,1513600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378946,2016-09-08,ABC,87.400002,2195200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378947,2016-09-09,ABC,86.629997,2470500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378948,2016-09-12,ABC,85.010002,2380700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378949,2016-09-13,ABC,86.199997,2722600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378950,2016-09-14,ABC,85.379997,5896200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378951,2016-09-15,ABC,83.540001,2435200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378952,2016-09-16,ABC,83.959999,3459900.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378953,2016-09-19,ABC,83.910004,2335400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378954,2016-09-20,ABC,83.650002,2484400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378955,2016-09-21,ABC,82.199997,2813200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378956,2016-09-22,ABC,83.260002,2270400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378957,2016-09-23,ABC,83.550003,1829200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378958,2016-09-26,ABC,83.07,1340000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378959,2016-09-27,ABC,82.75,1583500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378960,2016-09-28,ABC,83.25,1310000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378961,2016-09-29,ABC,82.91999799999999,1625300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378962,2016-09-30,ABC,81.290001,3001800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378963,2016-10-03,ABC,80.68,1562500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378964,2016-10-04,ABC,81.260002,1681000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378965,2016-10-05,ABC,80.709999,1745300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378966,2016-10-06,ABC,79.58000200000001,2249100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378967,2016-10-07,ABC,80.43,1837100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378968,2016-10-10,ABC,79.07,1281800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378969,2016-10-11,ABC,79.599998,2409000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378970,2016-10-12,ABC,79.690002,2367600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378971,2016-10-13,ABC,80.279999,2494000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378972,2016-10-14,ABC,80.489998,1285800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378973,2016-10-17,ABC,79.75,2186800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378974,2016-10-18,ABC,80.459999,1914200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378975,2016-10-19,ABC,81.199997,1645100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378976,2016-10-20,ABC,80.279999,2312900.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378977,2016-10-21,ABC,80.160004,1210400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378978,2016-10-24,ABC,80.339996,1308300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378979,2016-10-25,ABC,79.599998,1688700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378980,2016-10-26,ABC,80.010002,2134600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378981,2016-10-27,ABC,79.559998,1595100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378982,2016-10-28,ABC,69.129997,9767100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378983,2016-10-31,ABC,69.510002,4437000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378984,2016-11-01,ABC,69.849998,4264200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378985,2016-11-02,ABC,70.269997,6161100.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378986,2016-11-03,ABC,75.870003,7258600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378987,2016-11-04,ABC,71.690002,4999800.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378988,2016-11-07,ABC,71.519997,3629500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378989,2016-11-08,ABC,71.029999,4787000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378990,2016-11-09,ABC,72.980003,5516300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378991,2016-11-10,ABC,77.089996,4612200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378992,2016-11-11,ABC,79.410004,5221500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378993,2016-11-14,ABC,82.160004,4404200.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378994,2016-11-15,ABC,81.5,4285600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378995,2016-11-16,ABC,79.160004,2962300.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378996,2016-11-17,ABC,78.199997,3045700.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378997,2016-11-18,ABC,79.910004,3644000.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378998,2016-11-21,ABC,78.620003,2607500.0,6.73,33656200000.0,31526796000.0,212173699.85099998
378999,2016-11-22,ABC,78.769997,1910400.0,6.73,33656200000.0,31526796000.0,212173699.85099998
379000,2016-11-23,ABC,78.07,1324600.0,6.73,33656200000.0,31526796000.0,212173699.85099998
